ID,Screen_Name,No_Tweets,No_Followers,Type 
1433803981,swain_gmail,153,170,Expert
419188423,henrydeocampo,8,27,Layman
103682445,roscelin,18,26,Layman
3241530276,AuditorGalloway,985,2007,Celebrity
2584381410,PANDASPPN,937,990,Expert
408180453,callie1miller,659,288,Expert
2473139718,mollydower,180,115,Expert
1087547522,LifeIsMoFun,594,135,Expert
17207158,STLSOLD,8300,739,Expert
2303061906,YPChamberSTL,163,207,Expert
956015353,LorenShin,20,95,Layman
460448224,eatrevel,1731,2370,Celebrity
15477744,lexluthor5,28,3,Layman
1377360972,BrainCanada,5611,6516,Celebrity
293860645,JohnBruegger,197,50,Layman
1285946322,mwmaking,111,25,Layman
3167695611,ConnieR76012603,43,8,Layman
471855097,Cooniac,0,33,Layman
1451723521,jeffery_wille,652,40,Layman
422351147,doll_jo,66,40,Layman
245579340,jwojtal,28,55,Layman
2179128026,legilde,22,4,Layman
65210403,Landispartyof4,412,77,Layman
849360866,afolkins,2707,130,Expert
3220942321,NancyLiss1,669,21,Layman
1708666910,BrownSnCQ,22,15,Layman
25329076,jzsigmon,53,35,Layman
104015985,MrEHunt,2447,519,Expert
948721789,__sherbert,73,25,Layman
2718716335,katymae15,1911,369,Expert
470419835,amywang717,341,78,Layman
498356208,nofal_zubair,3487,198,Expert
2378831018,LB_Klein,4041,703,Expert
3244919209,TajLoop,320,323,Expert
636708449,DavidJRaso,56,101,Expert
14663042,AlexBergerIII,199,169,Expert
2897130998,issuesmag_washu,10,21,Layman
3321598983,RLMichaelson,167,37,Layman
3242569004,Ryanairtelecom,1,22,Layman
3229156172,kaabir28,0,25,Layman
2822929032,haleyjoooo,3618,358,Expert
3243618138,lanecp228,0,4,Layman
1700740424,chalaun_lomax,2924,272,Expert
2963385363,MegGAssociates,571,43,Layman
467891646,MichaelFine_Esq,542,182,Expert
1237403522,_marykatedoyle_,1634,661,Expert
27269371,Lars55,2739,948,Expert
224050055,MayorMorrissey,9688,4550,Celebrity
2176986116,katya_noel,3,7,Layman
3122784486,hamchicago,611,88,Layman
1098161593,kingmiw,401,10,Layman
29774984,Agaracchious,282,123,Expert
746463499,quesa_lia,336,96,Layman
2382313596,AbigailSTL,1367,638,Expert
1252827122,PlanetTreky,18727,3100,Celebrity
100384673,jenlee925,379,179,Expert
318465481,EinFlats,3821,506,Expert
1545498918,shane_mehl,1150,111,Expert
3240410942,EBeck_KMOV,8,254,Expert
2318256582,Kelly_M_Abbott,1431,204,Expert
2473127564,RosaJHBerland,510,627,Expert
2977598185,BodyUProgram,1834,785,Expert
3316569405,alwinik1,8,27,Layman
2334726541,LindseyN314,1607,578,Expert
480875830,liliaisabellle,4259,247,Expert
706087112,elarkin_23,208,44,Layman
298143991,MeagCale,703,418,Expert
1457712445,akela_lacy,2047,3892,Celebrity
3240121508,LearnLab_Edu,44,217,Expert
798295974,tremendo_us,704,348,Expert
3314964509,jim9293,9,145,Expert
3240338792,RebeJacob,18,13,Layman
3314251049,DavidaFarhat,248,72,Layman
2382609168,CCL_Curators,25,396,Expert
2474234359,SuburbanHeights,560,31,Layman
3290181815,senateplacement,2518,5304,Celebrity
472383357,PrzemyslawOrdon,109,326,Expert
1415317344,allegradenise,5,15,Layman
19476568,juanradeliz,2471,190,Expert
3185447991,rachelizabeth_m,5400,717,Expert
3309422153,izzysegel,1939,266,Expert
51890912,MelissaLaurenE,17079,6742,Celebrity
3303424156,Lexxsexdoc,1082,1468,Celebrity
2845698881,leclainchepiel,989,581,Expert
3238195676,hawkscubsphils,14,1,Layman
3236220000,ReinventionC,1251,300,Expert
20846805,amlee98,17,10,Layman
728299849,KPKyeg,26363,296,Expert
3169056434,UMSLCampusRec,1350,566,Expert
3309309963,arenasar29,0,1,Layman
3307205812,canhemakeit2015,253,35,Layman
1626053473,menchu_wang,41,10,Layman
378517016,TKBlair4,11137,964,Expert
2361704748,sghill17,3824,362,Expert
82369279,porpong,485,113,Expert
291484725,GAAbdulkarim,793,21,Layman
30785797,albertodaily,10852,295,Expert
3028222318,KauweLabBYU,61,174,Expert
1101712688,DentNationSTL,312,214,Expert
18636144,purvi899,6571,966,Expert
25333123,Ellee_Hogan,460,248,Expert
259496265,collegeprepping,1425,510,Expert
3229161529,GoLearnLab,40,192,Expert
2759193760,silverpenydr,1564,459,Expert
527294254,fethidiouani,0,4,Layman
541456638,RISSk_it_all,4005,241,Expert
3307592781,bradmgoldman,0,0,Layman
244168217,blisselizabeth,124,38,Layman
781499990,LaurenKalter,356,49,Layman
2730809485,rddreher1,45,66,Layman
1481141101,JSteinfield,701,155,Expert
18047018,juiceem68,107,22,Layman
43185500,johnboyfoster,0,8,Layman
414928156,lawyer790,244,126,Expert
24827010,DocPainter,9126,2055,Celebrity
25530877,PATHdrugdev,4852,3681,Celebrity
3226014241,TheProofWrite,13,142,Expert
127624892,Suehanlon,21,0,Layman
1131951175,AlliAlberts,1660,5141,Celebrity
3233672238,DruleyLab,1056,461,Expert
3239136927,ScholarshipTube,50,129,Expert
562531732,GulpTheWildair,542,139,Expert
3303256084,morris_lab,1299,3381,Celebrity
418197331,AlexisGhosn,835,409,Expert
378359302,RSproule23,1208,369,Expert
2411559722,BEIncSTL,45,135,Expert
3305861825,bethp_DI,1238,730,Expert
3194588042,VirtualImprints,19,19,Layman
3229946761,HISTLOUIS,415,307,Expert
15343749,jabariasim,3738,4813,Celebrity
3232623878,BruceCarlson75,1938,415,Expert
3232148754,Cbert6419,0,28,Layman
3194970228,ACE_Overseas,10,21,Layman
3223494331,kathleen_habig,38,38,Layman
3225666301,ReactNewsNow,757,136,Expert
373043598,EricElliff,0,12,Layman
197512485,loiterstein,908,1079,Celebrity
36703919,vonoehsenja,128,37,Layman
181350559,diaz_619,357,308,Expert
3085655903,sourcing1llc,407,9,Layman
3162642746,grubandgroove,309,530,Expert
190119469,caseystine3190,723,224,Expert
3302866407,Charlinnolesje1,56,42,Layman
319404320,WheresOliviaa,26589,724,Expert
2295024601,Lawrence_Group,2736,1901,Celebrity
3302902361,Vacuumgp,2,1,Layman
50061589,arlindawarren,131,119,Expert
3229106528,RPMGateway,29,34,Layman
1496891724,1hannah_jayne,1303,261,Expert
3099648111,agilityht,2000,503,Expert
3192198245,Alhambra270,49,34,Layman
1381065474,DaveCollierKC,5,14,Layman
1614269462,SweetPotatoSTL,156,212,Expert
2725041522,RileyMegnangle,3,46,Layman
74767878,MartinMcDonnell,7,99,Layman
3153316646,eggzicom,342,486,Expert
34333636,allisonfrick,2483,531,Expert
3171184806,STLGifted,111,293,Expert
2249717052,kindboml,449,2011,Celebrity
462587052,GarySkillett,17,13,Layman
3301011377,MoLottoScholly,287,36,Layman
36692535,chris_jackson1,553,231,Expert
212352390,DucerusCarlsbad,1166,238,Expert
270581286,ALBAUCHE,1290,16,Layman
83490743,Fountain_Locust,7080,3841,Celebrity
2305729436,TrapezeSTL,1544,430,Expert
2271750918,TowerGroveCDC,3669,2689,Celebrity
2950959642,jasminedevans,1230,163,Expert
81213477,geekworldliving,940,20,Layman
283572952,JasonCarlquist,77,121,Expert
2315892055,airexcellencemo,2092,2913,Celebrity
1342760298,PCLemay,363,80,Layman
3227297810,KML_STL,188,53,Layman
3227181524,STLEyeCare,125,51,Layman
3226862329,neemitshah,141,98,Layman
1573089348,TheDormMom,117,39,Layman
3226606842,ofaGoddess,159,28,Layman
2854780354,glass_restora,33,87,Layman
2275560817,kenkuchnir,547,102,Expert
3181347103,JANandJIMstl,516,77,Layman
2993547717,dcwillingham,3168,396,Expert
2371334376,CatholicLuisa,2740,218,Expert
3289475313,skukla_sakshi,2790,190,Expert
1388054310,millertime9110,128,23,Layman
3216975037,JDKcollege,133,26,Layman
715350740,My_Art_Is_B,61,25,Layman
3225754754,liluhua2012,0,0,Layman
166278045,mexteorax,37,33,Layman
515015934,jrluispereira,599,108,Expert
3137707244,promisemobility,1306,249,Expert
2363360323,MetAppLLC,3,180,Expert
2295548778,Sarah_S_Kershaw,568,339,Expert
17755312,AndrewWingens,678,151,Expert
147045550,ronaldspruell,9,24,Layman
2759395634,magl888,1,4,Layman
2440574048,TrumanCheer,313,350,Expert
2887569967,db62554,6,52,Layman
3223601737,Eggyovereasy,14,47,Layman
3222914569,kurtusek,0,2,Layman
2931473708,SIkemeier,6,5,Layman
2415400103,ncs_acolytes,232,79,Layman
2895749310,KRJPandR,0,2,Layman
266823775,rickjones2211,29,5,Layman
3222474366,mphilipschmidt,69,72,Layman
3215526716,LPerezArnold,49,26,Layman
741364657,FresherThannYou,2213,147,Expert
564595075,the_worldface,54492,613955,Celebrity
279500794,Tellbigstories,276,401,Expert
2747621826,momkingcarroll,50,13,Layman
1021309441,wjs103710729,30,11,Layman
1861377966,GFVaporShop,3161,1270,Celebrity
3291564161,spoon_washu,298,320,Expert
2408112338,umsltransfer,1375,341,Expert
3221710124,Humansmusthelp,1465,67,Layman
572886443,yukti_arora,21,40,Layman
3066916435,STEMHubSTL,231,223,Expert
256261837,kuzeyfo,479,124,Expert
262122873,iamhamz,25,61,Layman
21944651,aclopez1227,4,44,Layman
511779447,McCloskeyLiz,416,187,Expert
25104363,BoeingDefense,12096,226391,Celebrity
237949501,Mia_Ashe,538,479,Expert
2608961955,pcolatat,1,19,Layman
86166414,tamullin,1674,426,Expert
338778824,OGR47,15159,1064,Celebrity
734829524,barao_fabio,56,171,Expert
1673356370,VOYCESTL,1561,465,Expert
3230382838,SofiaEllisTeam,790,568,Expert
37324471,JohnEast1,567,70,Layman
254280638,_AnneLamb,16,20,Layman
2244568284,DacAngie,0,9,Layman
3246885057,KhrennikovNice,5,26,Layman
2298550866,HHTireland,580,637,Expert
3192496980,college_2020,45,332,Expert
2865304740,zkimpel32,1,4,Layman
63811948,jdowd81,147,49,Layman
3288690357,rgkoren,73,57,Layman
2432381718,DjLanceslide,13,43,Layman
3084322535,f0f7a94628874f6,23,41,Layman
37599351,benlandis,396,3336178,Celebrity
3145121290,CBW_Official,274,370,Expert
3071208225,STLStrong,5030,2424,Celebrity
2915990240,christopherkfan,806,211,Expert
284509664,UndergradAward,9618,3562,Celebrity
3288179723,578257ca860349b,0,0,Layman
2994906331,ViaCestari,13,104,Expert
1548291042,seekbrevity,566,477,Expert
29318011,sydkneeudy,4,9,Layman
501165541,OffTheRow,16,72,Layman
602845598,BizKris_STL,670,175,Expert
3198510252,KateMarcal,829,25,Layman
2620243296,suanschnell,1,6,Layman
3197844098,monet505,0,2,Layman
515763336,FayeWalton1,1,0,Layman
100158078,isanchezprado,3953,2342,Celebrity
597034605,heydere_deLEILA,4684,371,Expert
3168096949,JoshuaLandman,751,62,Layman
1028941674,Fox_Ltd,55,84,Layman
3252850636,Ak_abnpaw,91,20,Layman
3035139432,karenwgirgis,1251,247,Expert
14146528,BillSheridan,51710,9313,Celebrity
1244247865,MarchofDimesMO1,2993,620,Expert
3196559910,angelabdras,16,9,Layman
38659941,JohnPawloski,3570,65,Layman
3188979901,cmgarcia98stl,0,8,Layman
92626039,shannonromines,24,43,Layman
3079300587,hsxqaq,0,2,Layman
50732522,LaBrier,3008,48,Layman
3074364500,OCDCoach,644,359,Expert
2245052156,edcettina,878,271,Expert
285195078,suzannalourie,654,293,Expert
463110926,HHayesPACS,1222,454,Expert
960660470,GradImages,3473,845,Expert
271079119,lexilevin_,263,247,Expert
15918667,mrkiess,4968,1751,Celebrity
121235752,warrenzhang,4,8,Layman
2770251850,napitz2,63,83,Layman
2426311880,plexussupdates,1246,1722,Celebrity
239650821,tdelanuez,21,127,Expert
30818675,reykajayasinghe,181,125,Expert
3195614106,WUSTLWUGI,0,0,Layman
72177152,anneeliseparks,11197,8256,Celebrity
3252931060,Sohagallerystl,176,356,Expert
3116152832,refectionstl,103,106,Expert
2871804994,SWTlivingDesign,394,216,Expert
634176102,WhatIfSTL,3230,927,Expert
2384033912,jacque_randolph,1010,156,Expert
251816060,h_deluna_DO,74,47,Layman
3194786797,DierdorfLawLLC,6,12,Layman
588538064,luna_sofiae,1819,334,Expert
387914765,godelitsas,286965,9458,Celebrity
3182104538,PinkPhotograhy,32,159,Expert
118518073,thebitchwall,187,279,Expert
3251535975,PCUADALUMNI,2,21,Layman
2993781229,Launch_KC,5178,5013,Celebrity
55694360,imcolleenwilson,206,221,Expert
64442786,memhosp,841,494,Expert
804770504,NCCJ_STL,683,588,Expert
1905755684,DKapschem,2,21,Layman
1096834196,BarStLouisMo,3485,3031,Celebrity
26552798,MichaelFoerst,254,200,Expert
2447273956,FTreeremoval,14,62,Layman
384931322,HLKagency,1394,2157,Celebrity
262451867,mlhom1,4,6,Layman
626804708,A_JHoffman,197,29,Layman
3193303446,m_lewisjr,5,8,Layman
615673416,myeateria,3968,998,Expert
118447304,rhickman75,144,25,Layman
377770215,jonlesica,3,54,Layman
147270379,IAMQuiteFrank,184,121,Expert
2690433044,TNAgMuseum,400,628,Expert
2414836734,deaconessfound,5512,2562,Celebrity
220823858,NanceLeeM,11806,353,Expert
82510324,pkembaiyan,578,164,Expert
3192411776,WUSTLAnthro,937,594,Expert
83492190,daboss64,777,60,Layman
54962590,MrSenti,3545,1370,Celebrity
969429798,sage_corps,3227,1181,Celebrity
2266427341,WestminsterP,703,196,Expert
1872902766,kaizenadvisors,121,514,Expert
3191173111,howNOTtoadult,8,23,Layman
1705685246,oliviaferrara_,3605,249,Expert
2911130639,allisonkrepel,10,34,Layman
154176640,scottameier,162,46,Layman
3245423806,SandySawyer16,205,416,Expert
2355617095,MerryMiller6,1313,357,Expert
510792566,MissMhcsstrong,2167,44,Layman
3183294685,StLouisStrings,1250,1706,Celebrity
2584943294,annabanana720,738,140,Expert
566889631,azwolk,1245,227,Expert
258191808,leslieterranova,4567,375,Expert
575136547,bmorg098,194,19,Layman
419118402,natrklug,1207,190,Expert
18880189,hitendraPatel,2471,2756,Celebrity
3015614099,DeanObermark,1527,411,Expert
120310944,buffalodoug99,332,22,Layman
23554263,EmilySheffner,1397,161,Expert
2424728786,JasmJak,10,27,Layman
370981795,Pensole_Academy,829,2537,Celebrity
1612988678,NathanSvare,271,93,Layman
329849033,NateSGFMO,6166,546,Expert
715584122,tyrone_djtech76,31,366,Expert
3218423878,Gateway_PVA,15,55,Layman
3021697084,thalizhamura28,71,119,Expert
2826552493,HBeducationlaw,393,274,Expert
3146228664,gwrymca,866,987,Expert
2974780001,ZakCompaniesInc,196,165,Expert
2165429870,NESI_SES,260,107,Expert
2320913660,CollegeboundRam,107,17,Layman
37326317,newstweeps,252,94,Layman
24181339,ACPA,9115,20684,Celebrity
16533116,dgoold,144759,111715,Celebrity
1887994760,EHarris448,30,59,Layman
3187041576,mirandalauren54,1,0,Layman
2588148092,MRDC_Academic,500,242,Expert
3181873238,msmelissabowman,5,16,Layman
281026736,CREWSTL,616,617,Expert
2542577246,KloeckenerDavid,768,118,Expert
3186829890,1818celebrities,149,5,Layman
144268316,Shipleycom,2030,1265,Celebrity
1537433826,HealthDataIntel,61,214,Expert
3237899061,s_givingup,12,4,Layman
419211272,creamoftheKROPP,1890,67,Layman
750306571,aidenzucker,776,345,Expert
2788813129,stacykieffer,1105,168,Expert
3233882278,LI_Careers,163,56,Layman
18615112,DThaman,9095,1099,Celebrity
71018265,CrescentSupply,1037,514,Expert
393639181,KathrynMarie10,1285,96,Layman
1645045578,joycesquared,2342,62,Layman
2864429747,FixTheCourt,9311,26210,Celebrity
36398990,stlouiscasa,1139,960,Expert
66233865,ARCGN,3768,678,Expert
1435865173,Nelson2Carol,0,15,Layman
2304397330,Tamarkovic,37,6,Layman
17344475,handelhirsh,97,268,Expert
239442790,Moath_yousif,17113,474,Expert
2957793040,MsKache,448,198,Expert
2571148236,imisfer,658,101,Expert
563518519,f_zhang_,3,5,Layman
449343236,evannhurstt,10,56,Layman
2386292119,jessie_lee97,467,217,Expert
998210191,wabisabi45,1066,79,Layman
382412239,most_ardently19,885,134,Expert
2800768353,STLBlueline,199,260,Expert
3054481647,latorre_james,184,18,Layman
3182193955,EurekaThera,111,364,Expert
779416446,VielkaCecilia,3690,668,Expert
307554511,jfrradv,437,49,Layman
212298649,informed_edu,49461,31683,Celebrity
1592320345,1hippoman,1,4,Layman
3168424890,gossamerwings52,24,3,Layman
102765498,pratsbpl,23,3,Layman
3182418056,OladyRasp,21,52,Layman
1877362922,allenejames17,1,796,Expert
55482673,Brisky_Bri,10701,134,Expert
580451534,educationtrail,0,20,Layman
2219096120,shharve1,148,117,Expert
894410414,ptcoffin,612,119,Expert
981735186,HyeonjinJoseph,169,164,Expert
3226514547,Popejonhull,6,3,Layman
1894933010,wahoowa89,130,40,Layman
1075544648,HoughDon,10,6,Layman
3044792238,SMBGCTeen,287,88,Layman
1025426012,wazzzzaaaapppp,792,57,Layman
188444945,da1218,227,16,Layman
127898773,IACollegeAid,5968,1458,Celebrity
3215783225,dsilglobal,418,102,Expert
2396341368,that1jewfromAR,690,58,Layman
1714306873,jennifer_pieper,36,54,Layman
320775871,PradeepTikare,668,127,Expert
3181121816,tjquizz,11,3,Layman
2798988032,theheleneshow,696,113,Expert
193810208,HR_Buzz,1702,19,Layman
3179962416,KenStrainAgain,17,15,Layman
3034908524,mavrknetworking,16,33,Layman
304679446,shornicl,1851,202,Expert
1736214716,PorchiaMuseM,1818,2240,Celebrity
2398584775,m_gaggioli,159,50,Layman
1857656010,SaraLReinoso,2120,135,Expert
2437814299,BTrunn,38,211,Expert
1220301704,AustinGreenie,460,100,Expert
3179729400,WUFSAP,23,37,Layman
816392918,_mariamhashimi,510,131,Expert
2820958198,lgkillerkiller,11,17,Layman
443022327,samurai_ty,3390,424,Expert
121271012,authorbbg,3280,3714,Celebrity
49342628,IMSCRFLADY,36,13,Layman
816551310,killsallie,89,12,Layman
790255986,7Foot32ACT,91,52,Layman
2529275924,HealthyHotelier,360,254,Expert
2895695862,SmoothieKingCWE,76,88,Layman
28874453,michaelkbaker,778,1607,Celebrity
70791434,lorirandolph,647,54,Layman
226890306,SheenVeinSTL,1216,294,Expert
2502224413,PeterHurd1,1,8,Layman
199060991,allisonmanley,4564,774,Expert
2919049999,KidsMorris,1,0,Layman
2611686205,HLCSWIL,575,307,Expert
18442450,drvoss,258,105,Expert
597502237,hubing_allin,6,13,Layman
162852055,Visaals,959,195,Expert
58276706,tiffanybarke,179,183,Expert
293791508,SChakraborty21,16979,595,Expert
497124941,AndrewClayburn,99,44,Layman
514651616,padmasundar1,58,29,Layman
433207744,ReachIvy,3790,472,Expert
2367656366,IIBA_STL,101,250,Expert
915655908,j_greif,715,136,Expert
345681261,JaredKizer,1088,854,Expert
3177770859,Jayyyymz,44,110,Expert
135983809,aewarfield,1964,342,Expert
3105944308,BaevaDani,230,12,Layman
309715806,shabeenasaveri,6,35,Layman
68577663,alvarocbranco,35,53,Layman
2995055634,PWATStPeters,1357,232,Expert
2871478887,justkimquotes,1860,22,Layman
26533257,staceynewman,24391,6689,Celebrity
581394820,wangyingcecilia,2,12,Layman
126759200,Toastacheese,12809,373,Expert
2312434124,Swoelf1,257,133,Expert
208885964,dianam4300,135,74,Layman
151459902,min_shinn,86,18,Layman
3170956488,mariaperris18,104,24,Layman
3172241798,stlpagetostage,5,13,Layman
3147314249,AngloAmericanRM,769,44,Layman
565027420,nat0osha,5867,162,Expert
202557063,moutaigua8183,11,11,Layman
310854560,PtMehra,4318,13,Layman
512332498,KingCapriGX,56,20,Layman
3171367087,wulawreference,0,6,Layman
59732468,UmerSoomro,806,318,Expert
2172552158,QBraiders,5,9,Layman
23769606,MissionStLouis,4864,4723,Celebrity
703300069,Technosmarts,1098,110,Expert
3191324645,tnqwang,31,32,Layman
1111729808,peellelab,92,821,Expert
2510619528,TheLegendsCC,910,375,Expert
3199115385,SSE_Structural,58,189,Expert
3047625199,CFCSpecEd,268,152,Expert
284215544,eliteacademics,598,200,Expert
170347662,mpowerstlouis,1563,2037,Celebrity
3168914888,victorekuta,100,92,Layman
1613798419,towtshow,1256,400,Expert
204881998,nurturhealth,1954,595,Expert
428434818,domcai777,629,336,Expert
3004202011,Mariel_Sokolov,4,48,Layman
3184280705,21jdf21,2,12,Layman
2995041915,facetofacetalks,3,32,Layman
2303817846,BeHumanProject,1097,638,Expert
489698381,chrish0lt,176,307,Expert
33142419,Biasha_Biz,159,281,Expert
2851324922,stlicecreamlove,567,133,Expert
1330084068,AliciaMarieX98,124,50,Layman
2629175622,tarun_sengar,1,17,Layman
722635874,Adonis_Jing,482,9,Layman
2530137774,SamPSherman,1171,60,Layman
1641167810,perfectclairity,40,47,Layman
376298824,noumenal_woman,5681,3808,Celebrity
3193199183,biz_traveler_dc,273,11,Layman
383009401,mahnie_,24861,1074,Celebrity
709201866,StaciMendelsohn,115,44,Layman
307662898,arnabchatrg,897,27,Layman
3192815080,DaveR11842032,757,190,Expert
100810114,daneburke,184,21,Layman
374950095,BlackSTEAMnet,2983,289,Expert
629550967,mikebushksdk,2885,7637,Celebrity
151685486,GetBC,9573,2706,Celebrity
3161246856,WUSTLKat,65,31,Layman
3028330817,gabri_zambri,716,362,Expert
271040463,heatherpmp,253,114,Expert
2269794733,EvaMintz,47,67,Layman
2664846360,ebank65,5,11,Layman
3108550946,AmandaBear6772,2524,8,Layman
188605955,adamputterman,0,29,Layman
1979423862,Fresh_Architect,352,89,Layman
3166298875,research_youth,1,25,Layman
2421204133,STLBookfair,150,132,Expert
40035490,tlhyde24,332,109,Expert
32577994,bethanyprange,2373,832,Expert
3181457895,BrickDawgs,341,306,Expert
2364663806,NHBKnifework,356,488,Expert
325427180,Muhamed_Alqarni,80,436,Expert
3187452633,ben_the_phys,14,2,Layman
229874106,njsorensen,2991,318,Expert
2305026002,Brian_Monheiser,700,434,Expert
59621124,ghostfacekamath,1702,509,Expert
3164670661,ashjcarpenter,806,419,Expert
2915271096,kirs10dietrich,54,35,Layman
343532533,ldrtist2011,0,11,Layman
2579201346,Oscar18244,725,46,Layman
708010642,bouldin_craig,975,256,Expert
239393918,diannrapps,12,71,Layman
444765878,Daoud___youssef,13149,752,Expert
1700024467,K_Ilges,303,75,Layman
2763915565,beyondyourfear,72,29,Layman
3163103617,joanbaby121,2,29,Layman
1346099389,Nbalaji70007,503,64,Layman
3162965754,brand0ndaniels,171,141,Expert
2345622104,JuliaKMacias,4,6,Layman
574257948,nattybernstein,385,326,Expert
447679868,BurtonSara11,1126,242,Expert
3112018947,AmandaTRundahl,552,352,Expert
401838633,madeforfreedom,7326,2178,Celebrity
519756367,TeachForKaplan,5932,349,Expert
68460302,jmpeterson5,59,56,Layman
2481448908,MauriceRJones,2,5,Layman
23255353,marybethmarcus,4,5,Layman
1072616430,manifest_g,1018,1443,Celebrity
30798537,TEAH2004,1405,38,Layman
56813412,suchanicegirl,3598,198,Expert
24290274,wamckee,1602,158,Expert
502842928,HaitaoLiang,0,2,Layman
3160610701,stlmerger,54,6,Layman
803273034,Iron_Mothey,1908,23,Layman
250113191,ALSWharton,31630,13319,Celebrity
36505459,tradechief,3138,1274,Celebrity
2319923588,andyandadam,14,5,Layman
3160329146,dingdongling1,0,2,Layman
15380690,laurenherring,929,348,Expert
31602453,larryllu,114,205,Expert
1307465880,katCTS,3338,1369,Celebrity
2329682090,BethaltoSchools,215,686,Expert
2892418703,YueZhangArt,14,6,Layman
709343396,JasperRidgeInc,58,35,Layman
3117568359,AsifSafi5,12,178,Expert
3131478562,FloraLerenman,473,558,Expert
3096728370,NotScottMyers,5,7,Layman
2316101256,lauramedison,481,324,Expert
1330163316,ProfWrightonWU,1512,4491,Celebrity
243063354,GetEnergized11,4800,718,Expert
600327511,jgallagh1978,1,5,Layman
465195131,GaryRSmith5,3,3,Layman
470241280,rahmats_zadran,10337,416,Expert
785957160,ck8300983,3,5,Layman
437579781,HRCapInc,484,155,Expert
2897829302,Fleetmatics_HR,185,144,Expert
3098465936,BuzzMagnet,1076,325,Expert
3159034503,EngineersPlayP,33,116,Expert
709503740,marylyledaniels,89,66,Layman
373480956,PaintingsbyHope,157,36,Layman
3067221155,MrsKC_Anderson,1,2,Layman
3156266642,jbalancier21,2,35,Layman
2212890188,AdamBCookArt,203,212,Expert
2282849522,CassieKat8,285,103,Expert
421926995,HanlonSue,4,7,Layman
283339726,mr_ksun,69,33,Layman
2277870276,618mmmendez,51,19,Layman
48086633,mizmph,29782,311,Expert
3118767079,smileysant,0,5,Layman
226299669,battout54,54213,1455,Celebrity
326535302,MikeVesser,314,285,Expert
93242833,ltkyokoyama,5,17,Layman
102721376,NACACFairs,6832,6599,Celebrity
2387092243,AdeccoStLouis,1096,438,Expert
71058207,floorsbymatt,1090,473,Expert
3146275692,CollettMichele,32,25,Layman
2963300627,bootsforwalking,135,7,Layman
806981389,a1exmadrid,27,128,Expert
29014188,DebsPars09,63,42,Layman
423283051,minalaxman,425,25,Layman
398289571,branb6,604,236,Expert
291228704,MsCariCruz,681,91,Layman
3154345258,mommaMPH,159,217,Expert
19792089,JohnBracamontes,6139,1123,Celebrity
2312382427,NorthCityBook,242,267,Expert
202197676,msvinik,10,16,Layman
314314874,_CamilleBrown,8991,311,Expert
2461733106,AC_Counselling,341,119,Expert
1072037899,Kinkaid_Deans,1819,647,Expert
27154164,MIMHTraining,315,422,Expert
3148162141,EkpProctor,28,179,Expert
25396846,ItalianFilmFest,322,269,Expert
3145529424,jacob_pinter,309,142,Expert
1408325826,macmeske,2169,691,Expert
2436562068,NatalieNeverNat,73,66,Layman
3019923345,IvyDoors,169,78,Layman
2263858968,LifeBridgeSTL,311,203,Expert
376662514,NottmGirlsHigh,11614,4102,Celebrity
1625998116,exportbay,124,247,Expert
2491286966,lf_liang,4,0,Layman
442543751,big_doggystyle,5700,454,Expert
3138223477,dipika_rm,113,85,Layman
544697306,hengchen_dai,21,392,Expert
35437777,nakultandon,572,224,Expert
63984163,TGP4CPAs,5740,1687,Celebrity
140163544,GoodyClancy,4401,1899,Celebrity
1876389630,BackStoppers,2955,2478,Celebrity
2616668664,quyen_le264,94,11,Layman
243561305,abamaga,4015,1427,Celebrity
215821592,rbiswas25,651,27,Layman
81255995,gozabs,309,76,Layman
2573421403,1stCapitolChiro,1809,619,Expert
164187328,galigee,1170,94,Layman
297015909,MoFoundHealth,1906,2361,Celebrity
3144332625,MaiNgn21,0,1,Layman
2500988060,labelinsight,2140,1185,Celebrity
163991523,rpchain,115,10,Layman
2350150230,Moore1Stewart,68,50,Layman
2433840800,DrewESchwartz,799,724,Expert
18804473,magnusvaldimar,177,52,Layman
2889221156,hello_tesla,21,25,Layman
723099097,YungTrapG0ddess,2700,245,Expert
543650254,AdaptiveBiotech,1846,2860,Celebrity
224417699,SeviSimavi,10265,7140,Celebrity
3120717835,SLPSFoundation,896,1923,Celebrity
573141406,JoshGorelick,671,89,Layman
2327466978,Kaitlyn12892,69,87,Layman
2742553399,jzolot_watkins,1110,307,Expert
5623562,guptas4,18,184,Expert
3141645950,lawagora,1018,235,Expert
2753180994,nanshangns,549,56,Layman
313812207,heather_tynsky,2,0,Layman
1634278800,TJanover,20,4,Layman
1078228950,aSchleghammer,37,12,Layman
945065185,ErinMarie25,1118,92,Layman
2860627581,Derrick_Ogola,13,153,Expert
1859393036,changchingliu,54,4,Layman
3140521542,tweet_elan,3,1,Layman
729436524,lesley_schrier,11,11,Layman
138855059,SCIEngineering,264,222,Expert
2433697525,cuilinf,336,3103,Celebrity
3140448769,mehra_deepali28,2,2,Layman
28471397,weallbe,23151,1771,Celebrity
2660484435,mamashappy90,35,12,Layman
2441957732,alhamburger,4424,150,Expert
160575826,SchoolsThatCan,9099,4626,Celebrity
3047412498,HealingAs,24,48,Layman
2852387821,glen_pritzker,15,21,Layman
41845965,stenSOUL,7480,2058,Celebrity
2468347826,usalumniclub,580,216,Expert
496971644,UnitSphere,24,2,Layman
3138307554,nessie1654,0,4,Layman
